"帳票種別 Product type","サイクル区分 Cycle","年月週 Year, Month, Week","報告年月日（自）Period covered - from","報告年月日（至）Period covered - to","投資部門コード Type of Investor","数量金額区分 Volume/Value","売 Sales","売-差引 Balance","買 Purchases","買-差引 Balance","合計 Total"
"320","1","2026084","20260824","20260828","60","2",2919441000,0,3073171000,153730000,5992612000
"327","1","2026084","20260824","20260828","11","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","11","2",0,0,0,0,0
"327","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"327","1","2026084","20260824","20260828","22","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","22","2",0,0,0,0,0
"327","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"327","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"327","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"327","1","2026084","20260824","20260828","32","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","32","2",0,0,0,0,0
"327","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"327","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"327","1","2026084","20260824","20260828","51","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","51","2",0,0,0,0,0
"327","1","2026084","20260824","20260828","60","1",0,0,0,0,0
"327","1","2026084","20260824","20260828","60","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","11","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","11","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","22","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","22","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","32","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","32","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","51","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","51","2",0,0,0,0,0
"328","1","2026084","20260824","20260828","60","1",0,0,0,0,0
"328","1","2026084","20260824","20260828","60","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","11","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","11","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","22","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","22","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","32","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","32","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","51","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","51","2",0,0,0,0,0
"439","1","2026084","20260824","20260828","60","1",0,0,0,0,0
"439","1","2026084","20260824","20260828","60","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","11","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","11","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","22","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","22","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","32","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","32","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","51","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","51","2",0,0,0,0,0
"440","1","2026084","20260824","20260828","60","1",0,0,0,0,0
"440","1","2026084","20260824","20260828","60","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","11","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","11","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","22","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","22","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","32","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","32","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","51","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","51","2",0,0,0,0,0
"441","1","2026084","20260824","20260828","60","1",0,0,0,0,0
"441","1","2026084","20260824","20260828","60","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","11","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","11","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","22","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","22","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","32","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","32","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","51","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","51","2",0,0,0,0,0
"442","1","2026084","20260824","20260828","60","1",0,0,0,0,0
"442","1","2026084","20260824","20260828","60","2",0,0,0,0,0
"321","1","2026084","20260824","20260828","11","1",138,-31,107,0,245
"321","1","2026084","20260824","20260828","11","2",17740000,0,19210000,1470000,36950000
"321","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"321","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"321","1","2026084","20260824","20260828","22","1",30,-30,0,0,30
"321","1","2026084","20260824","20260828","22","2",4800000,-4800000,0,0,4800000
"321","1","2026084","20260824","20260828","23","1",17,-9,8,0,25
"321","1","2026084","20260824","20260828","23","2",2210000,-2050000,160000,0,2370000
"321","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"321","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"321","1","2026084","20260824","20260828","31","1",50,-50,0,0,50
"321","1","2026084","20260824","20260828","31","2",6500000,-6500000,0,0,6500000
"321","1","2026084","20260824","20260828","32","1",0,0,0,0,0
"321","1","2026084","20260824","20260828","32","2",0,0,0,0,0
"321","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"321","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"321","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"321","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"321","1","2026084","20260824","20260828","51","1",0,0,1,1,1
"321","1","2026084","20260824","20260828","51","2",0,0,10000,10000,10000
"321","1","2026084","20260824","20260828","60","1",36,0,175,139,211
"321","1","2026084","20260824","20260828","60","2",7320000,0,22540000,15220000,29860000
"322","1","2026084","20260824","20260828","11","1",165,-47,118,0,283
"322","1","2026084","20260824","20260828","11","2",12380000,0,24560000,12180000,36940000
"322","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"322","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"322","1","2026084","20260824","20260828","22","1",30,-30,0,0,30
"322","1","2026084","20260824","20260828","22","2",3300000,-3300000,0,0,3300000
"322","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"322","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"322","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"322","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"322","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"322","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"322","1","2026084","20260824","20260828","32","1",0,0,0,0,0
"322","1","2026084","20260824","20260828","32","2",0,0,0,0,0
"322","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"322","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"322","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"322","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"322","1","2026084","20260824","20260828","51","1",0,0,0,0,0
"322","1","2026084","20260824","20260828","51","2",0,0,0,0,0
"322","1","2026084","20260824","20260828","60","1",274,0,487,213,761
"322","1","2026084","20260824","20260828","60","2",16870000,0,23350000,6480000,40220000
"307","1","2026084","20260824","20260828","11","1",20565,-18885,1680,0,22245
"307","1","2026084","20260824","20260828","11","2",127025600,-14504100,112521500,0,239547100
"307","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"307","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"307","1","2026084","20260824","20260828","22","1",0,0,0,0,0
"307","1","2026084","20260824","20260828","22","2",0,0,0,0,0
"307","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"307","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"307","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"307","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"307","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"307","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"307","1","2026084","20260824","20260828","32","1",2010,0,4000,1990,6010
"307","1","2026084","20260824","20260828","32","2",3212450,0,4558000,1345550,7770450
"307","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"307","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"307","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"307","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"307","1","2026084","20260824","20260828","51","1",253,-170,83,0,336
"307","1","2026084","20260824","20260828","51","2",2846530,-2348396,498134,0,3344664
"307","1","2026084","20260824","20260828","60","1",7868,0,25333,17465,33201
"307","1","2026084","20260824","20260828","60","2",345630399,0,366577955,20947556,712208354
"308","1","2026084","20260824","20260828","11","1",8420,-2390,6030,0,14450
"308","1","2026084","20260824","20260828","11","2",17675500,0,71440000,53764500,89115500
"308","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"308","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"308","1","2026084","20260824","20260828","22","1",0,0,0,0,0
"308","1","2026084","20260824","20260828","22","2",0,0,0,0,0
"308","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"308","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"308","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"308","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"308","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"308","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"308","1","2026084","20260824","20260828","32","1",2,0,6054,6052,6056
"308","1","2026084","20260824","20260828","32","2",11710,0,8409190,8397480,8420900
"308","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"308","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"308","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"308","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"308","1","2026084","20260824","20260828","51","1",1747,-1363,384,0,2131
"308","1","2026084","20260824","20260828","51","2",2943794,-609071,2334723,0,5278517
"308","1","2026084","20260824","20260828","60","1",13868,-2089,11779,0,25647
"308","1","2026084","20260824","20260828","60","2",201251233,-60580750,140670483,0,341921716
"413","1","2026084","20260824","20260828","11","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","11","2",0,0,0,0,0
"413","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"413","1","2026084","20260824","20260828","22","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","22","2",0,0,0,0,0
"413","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"413","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"413","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"413","1","2026084","20260824","20260828","32","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","32","2",0,0,0,0,0
"413","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"413","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"413","1","2026084","20260824","20260828","51","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","51","2",0,0,0,0,0
"413","1","2026084","20260824","20260828","60","1",0,0,0,0,0
"413","1","2026084","20260824","20260828","60","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","11","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","11","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","21","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","21","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","22","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","22","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","23","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","23","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","24","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","24","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","31","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","31","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","32","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","32","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","33","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","33","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","41","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","41","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","51","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","51","2",0,0,0,0,0
"414","1","2026084","20260824","20260828","60","1",0,0,0,0,0
"414","1","2026084","20260824","20260828","60","2",0,0,0,0,0
